scenario_id,boundary,variant_name_raw,food_name_base,storage,packaging,cooking_method,stage_tag,nevo_code,nevo_name_nl,nevo_product_group_nl,nevo_name_en,nevo_product_group_en,co2_kg_per_kg,land_m2a_per_kg,water_m3_per_kg,source_version
63a1902b-d916-4e1a-ae64-451ac7efbf14,distribution,Sweet potatoes | Ambient (average) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Sweet potatoes,Ambient (average),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2112,Aardappel zoete gekookt,Aardappelen en knolgewassen,Potato sweet boiled,Potatoes and tubers,0.31249897773431,0.488079062730799,0.0376127737374442,RIVM database versie 23 september 2024
c1c43d27-40cf-4765-bc01-b86fd2e8add9,distribution,Potatoes wo skins | Ambient (average) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Potatoes wo skins,Ambient (average),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,982,Aardappelen z schil gekookt gem,Aardappelen en knolgewassen,Potatoes wo skin boiled av,Potatoes and tubers,0.268316900450231,0.254359742303299,0.00615002902627509,RIVM database versie 23 september 2024
4b599e97-7a70-4e55-8b0c-2fb85e81b22c,distribution,"Chips, frozen pre-fried | Frozen | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Chips, frozen pre-fried",Frozen,Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,1456,Frites voorgebakken diepvries onbereid,Aardappelen en knolgewassen,Chips pre-fried frozen unprepared,Potatoes and tubers,1.74440918449774,1.24851072148343,0.0281072000561411,RIVM database versie 23 september 2024
69dbd26c-6526-4ece-8739-afb5d4fe39ec,distribution,"Beer, pilsner | Ambient (long) | Glass bottle, non returnable | at distribution/NL Economic","Beer, pilsner",Ambient (long),"Glass bottle, non returnable",,at distribution/NL Economic,390,Bier pils,Alcoholische dranken,Beer pilsner,Alcoholic beverages,0.755258525414582,0.270700538087812,0.00798030320957362,RIVM database versie 23 september 2024
5cec1690-ded8-4a3a-afe2-84194cf7ac2a,distribution,"Beer, pilsner | Ambient (long) | Metal can (Aluminium) | at distribution/NL Economic","Beer, pilsner",Ambient (long),Metal can (Aluminium),,at distribution/NL Economic,390,Bier pils,Alcoholische dranken,Beer pilsner,Alcoholic beverages,0.52111710505618,0.231636091001328,0.0164945826043037,RIVM database versie 23 september 2024
c0e6eccf-a387-4f37-9cf2-64f5059fae28,distribution,"Beer, pilsner | Ambient (long) | Glass bottle, returnable | at distribution/NL Economic","Beer, pilsner",Ambient (long),"Glass bottle, returnable",,at distribution/NL Economic,390,Bier pils,Alcoholische dranken,Beer pilsner,Alcoholic beverages,0.300254332703166,0.233840505568518,0.00510866027036257,RIVM database versie 23 september 2024
e37494be-f7f9-429a-b353-1a709276e458,distribution,"Beer w fruitjuice Radler | Ambient (average) | Glass bottle, non returnable | at distribution/NL Economic",Beer w fruitjuice Radler,Ambient (average),"Glass bottle, non returnable",,at distribution/NL Economic,3267,Bier Radler,Alcoholische dranken,Beer w fruitjuice Radler,Alcoholic beverages,0.725621218042683,0.143890554216196,0.0087584896484152,RIVM database versie 23 september 2024
bb17575b-2034-4a13-9b3b-dbae4b5c04f7,distribution,Beer w fruitjuice Radler | Ambient (average) | Metal can (Aluminium) | at distribution/NL Economic,Beer w fruitjuice Radler,Ambient (average),Metal can (Aluminium),,at distribution/NL Economic,3267,Bier Radler,Alcoholische dranken,Beer w fruitjuice Radler,Alcoholic beverages,0.49147979768428,0.104826107129712,0.0172727690431453,RIVM database versie 23 september 2024
18b26575-8e59-4244-b66a-f88499ff20f2,distribution,"Beer w fruitjuice Radler | Ambient (average) | Glass bottle, returnable | at distribution/NL Economic",Beer w fruitjuice Radler,Ambient (average),"Glass bottle, returnable",,at distribution/NL Economic,3267,Bier Radler,Alcoholische dranken,Beer w fruitjuice Radler,Alcoholic beverages,0.270617025331265,0.107030521696902,0.00588684670920414,RIVM database versie 23 september 2024
79fdfeb1-c49c-4190-a21e-cafb1d77bc38,distribution,"Beer >7 vol% alcohol | Ambient (long) | Glass bottle, non returnable | at distribution/NL Economic",Beer >7 vol% alcohol,Ambient (long),"Glass bottle, non returnable",,at distribution/NL Economic,1468,Bier zwaar >7 vol% alcohol,Alcoholische dranken,Beer >7 vol% alcohol,Alcoholic beverages,0.812744744293233,0.271575672927109,0.00834991131506317,RIVM database versie 23 september 2024
dac9b7c9-8e01-462b-b732-fe6e2e5f1112,distribution,Beer >7 vol% alcohol | Ambient (long) | Metal can (Aluminium) | at distribution/NL Economic,Beer >7 vol% alcohol,Ambient (long),Metal can (Aluminium),,at distribution/NL Economic,1468,Bier zwaar >7 vol% alcohol,Alcoholische dranken,Beer >7 vol% alcohol,Alcoholic beverages,0.578603323934831,0.232511225840625,0.0168641907097932,RIVM database versie 23 september 2024
9325ac09-0fc3-428c-aa0e-6285ca96952d,distribution,"Beer >7 vol% alcohol | Ambient (long) | Glass bottle, returnable | at distribution/NL Economic",Beer >7 vol% alcohol,Ambient (long),"Glass bottle, returnable",,at distribution/NL Economic,1468,Bier zwaar >7 vol% alcohol,Alcoholische dranken,Beer >7 vol% alcohol,Alcoholic beverages,0.357740551581816,0.234715640407816,0.00547826837585212,RIVM database versie 23 september 2024
47727162-4d3f-44a8-a7f0-aeb5cef0fcbd,distribution,"Gin, young Dutch | Ambient (long) | Still wine bottle - 750 ml | at distribution/NL Economic","Gin, young Dutch",Ambient (long),Still wine bottle - 750 ml,,at distribution/NL Economic,401,Jenever jonge,Alcoholische dranken,Gin young Dutch,Alcoholic beverages,1.89999502111197,0.0610133632205484,0.0104363296614847,RIVM database versie 23 september 2024
410edd9e-2c41-4f74-8e1d-245594b0219a,distribution,Whisky | Ambient (long) | Still wine bottle - 750 ml | at distribution/NL Economic,Whisky,Ambient (long),Still wine bottle - 750 ml,,at distribution/NL Economic,421,Whisky,Alcoholische dranken,Whisky,Alcoholic beverages,2.7782328321909,3.48623085150744,0.0335413628025353,RIVM database versie 23 september 2024
8e92152c-a8b5-4e3e-95e4-3d30a0621d91,distribution,Red wine | Ambient (long) | Still wine bottle - 750 ml | at distribution/NL Economic,Red wine,Ambient (long),Still wine bottle - 750 ml,,at distribution/NL Economic,422,Wijn rode,Alcoholische dranken,Wine red,Alcoholic beverages,1.220031131561,1.28975112225319,0.0533091030119591,RIVM database versie 23 september 2024
2e2d5039-0c5b-4a34-ab35-bde017d051eb,distribution,Rose wine | Ambient (long) | Still wine bottle - 750 ml | at distribution/NL Economic,Rose wine,Ambient (long),Still wine bottle - 750 ml,,at distribution/NL Economic,2610,Wijn rose,Alcoholische dranken,Wine rose,Alcoholic beverages,1.23904253184604,1.23842072719396,0.0550473340690458,RIVM database versie 23 september 2024
083403bf-0922-4e04-924e-5b7cb65e4d0e,distribution,"White wine, dry | Ambient (long) | Still wine bottle - 750 ml | at distribution/NL Economic","White wine, dry",Ambient (long),Still wine bottle - 750 ml,,at distribution/NL Economic,423,Wijn witte droge,Alcoholische dranken,Wine white dry,Alcoholic beverages,1.25805393213108,1.18709033213473,0.0567855651261326,RIVM database versie 23 september 2024
4f367b36-bb2a-49d1-97f7-6160f558c3f4,distribution,Crispbakes Dutch wholemeal | Ambient (average) | Cardboard box | at distribution/NL Economic,Crispbakes Dutch wholemeal,Ambient (average),Cardboard box,,at distribution/NL Economic,655,Beschuit volkoren/meergranen,Brood,Crispbakes Dutch wholemeal/multigrain,Bread,1.42648579706924,2.66924510262985,0.0143934744587061,RIVM database versie 23 september 2024
de28da51-891c-4f4e-adff-135f7bee8c07,distribution,"Bun, currant/raisin | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Bun, currant/raisin",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2803,Bol krenten-,Brood,Bun currant/raisin,Bread,1.22647662206424,2.00572869917248,0.0179784967746599,RIVM database versie 23 september 2024
51407f40-fa48-450b-aee5-c32ac7cb1c6c,distribution,"Bread, multigrain w seeds  | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Bread, multigrain w seeds",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2350,Brood meergranen- m diverse zaden gem,Brood,Bread multigrain av w seeds,Bread,0.810619091979454,1.1482447607447,0.00583284842226851,RIVM database versie 23 september 2024
f44eb5d8-669a-4534-a49b-1c12a6d6eef8,distribution,Bread rye dark | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Bread rye dark,Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,242,Brood rogge- donker,Brood,Bread rye dark,Bread,1.05888007201206,1.42125438618166,0.00506524190848339,RIVM database versie 23 september 2024
1965e693-c898-4666-80b4-bd897ee3704b,distribution,"Bread, rye | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Bread, rye",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,1395,Brood rogge- gem,Brood,Bread rye av,Bread,1.05888007201206,1.42125438618166,0.00506524190848339,RIVM database versie 23 september 2024
3ebf3d4b-42da-4564-b958-c13c4a032175,distribution,"Baguette, white | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Baguette, white",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2793,Brood stok- wit,Brood,Baguette white,Bread,0.756280447968724,1.02267756857937,0.0051256130965409,RIVM database versie 23 september 2024
d4451b98-be51-4331-8909-271509eca26f,distribution,Bread brown wheat | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Bread brown wheat,Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,236,Brood tarwe-,Brood,Bread brown wheat,Bread,0.810619091979454,1.1482447607447,0.00583284842226851,RIVM database versie 23 september 2024
2593f545-0941-41d1-952f-4644e406ce85,distribution,"Bread, wholemeal  | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Bread, wholemeal",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,246,Brood volkoren- gem v fijn en grof,Brood,Bread wholemeal av fine and coarse,Bread,0.666223904598924,0.854548336354439,0.00578815858726822,RIVM database versie 23 september 2024
a6b11b37-dfe8-4416-85c7-46c3434c5ebb,distribution,"Bread, white water based | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Bread, white water based",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,248,Brood wit- water,Brood,Bread white water based,Bread,0.782037266717397,1.03435709237109,0.00703371878353451,RIVM database versie 23 september 2024
c2172ef6-9b20-4f00-922f-bdf5f76c9fed,distribution,Roll brown hard | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Roll brown hard,Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2796,Broodje wit hard,Brood,Roll white hard,Bread,0.810619092406125,1.14824476074714,0.00583284842317096,RIVM database versie 23 september 2024
68d4fa77-6013-478d-b216-1fe2b3851d35,distribution,"Roll, white hard | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Roll, white hard",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2795,Broodje wit hard,Brood,Roll white hard,Bread,0.782037266753938,1.03435709237133,0.00703371878365687,RIVM database versie 23 september 2024
047e40eb-d1b2-4f2d-a8c8-6d85bd529766,distribution,"Roll, white soft | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Roll, white soft",Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,230,Broodje wit zacht,Brood,Roll white soft,Bread,0.782037266753938,1.03435709237133,0.00703371878365687,RIVM database versie 23 september 2024
e285f297-67a9-4f2c-a404-395bf33951b6,distribution,Croissant marg | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Croissant marg,Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2818,Croissant gem,Brood,Croissant av,Bread,1.41918658422182,2.96911306898152,0.0176864669658897,RIVM database versie 23 september 2024
64929963-1f19-472a-9fd1-53f2b29338d2,distribution,Crispbakes Dutch | Ambient (average) | Cardboard box | at distribution/NL Economic,Crispbakes Dutch,Ambient (average),Cardboard box,,at distribution/NL Economic,229,Knackebrod gem,Brood,Crispbread averaged,Bread,1.42648579706924,2.66924510262985,0.0143934744587061,RIVM database versie 23 september 2024
c32cfa93-aebc-40b0-918d-c1d607e546ad,distribution,Crispbread | Ambient (average) | Paper foil - 250 gram | at distribution/NL Economic,Crispbread,Ambient (average),Paper foil - 250 gram,,at distribution/NL Economic,229,Knackebrod gem,Brood,Crispbread averaged,Bread,1.37860884195194,2.66468843150859,0.0138558236854851,RIVM database versie 23 september 2024
fc4a34ad-8598-49f3-b1dc-b5ecc0d6648c,distribution,Insects | Cooled | Meat packaging (PP) - 1 kg | at distribution/NL Economic,Insects,Cooled,Meat packaging (PP) - 1 kg,,at distribution/NL Economic,nan,,Diversen,,Miscellaneous,2.88756832683635,4.37765935129091,0.0500041700280475,RIVM database versie 23 september 2024
3921302d-35c3-4cb5-a392-7dad719ba63c,distribution,"Mustard seed | Ambient (average) | PET bottle, non returnable | at distribution/NL Economic",Mustard seed,Ambient (average),"PET bottle, non returnable",,at distribution/NL Economic,nan,,Diversen,,Miscellaneous,1.73870364226377,11.5826025683986,0.00569686784992329,RIVM database versie 23 september 2024
2ebf4cd4-0e30-4dac-93f4-b621003b1dee,distribution,Eggs chicken | Ambient (short) | Cardboard box | at distribution/NL Economic,Eggs chicken,Ambient (short),Cardboard box,,at distribution/NL Economic,84,Ei kippen- gekookt gem,Eieren,Egg whole chicken av boiled,Eggs,2.72539789508359,4.46831113852045,0.0533702374816756,RIVM database versie 23 september 2024
5584a654-33cb-45cc-9598-66a970a1ad18,distribution,Baby/toddler milkpowder | Ambient (long) | Cardboard box | at distribution/NL Economic,Baby/toddler milkpowder,Ambient (long),Cardboard box,,at distribution/NL Economic,1282,Nutrilon Standaard 1 poeder ,Flesvoeding en preparaten,Nutrilon Standard 1 powder ,Foods for special nutritional use,4.24730419635225,2.80548973093088,0.030388002998003,RIVM database versie 23 september 2024
5daad018-7700-48d5-bf28-1345d06a3bc5,distribution,Strawberries | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Strawberries,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,148,Aardbeien,Fruit,Strawberries,Fruits,2.92081088296742,0.260421340950202,0.0293811626000979,RIVM database versie 23 september 2024
0aa523cd-fcf4-4eb1-9c15-3e0f4da8d468,distribution,"Apricot, w skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic","Apricot, w skin",Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,149,Abrikozen m schil,Fruit,Apricots w skin,Fruits,0.363900066638076,0.751667311838922,0.212634971607937,RIVM database versie 23 september 2024
60f5ff3a-7b03-4872-9d35-9357923e157d,distribution,"Apricot, wo skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic","Apricot, wo skin",Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,149,Abrikozen m schil,Fruit,Apricots w skin,Fruits,0.363900066638076,0.751667311838922,0.212634971607937,RIVM database versie 23 september 2024
71dec470-15a6-44bd-bd0e-475c7c9977cf,distribution,Pineapple | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Pineapple,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,150,Ananas,Fruit,Pineapple,Fruits,0.219745570516055,0.111782902888589,0.00527849231018044,RIVM database versie 23 september 2024
45ef8de3-5ca9-4654-9349-ed01455dddda,distribution,"Apple, w skin | Ambient (short) | Fruit bag (LDPE) - 1 kg | at distribution/NL Economic","Apple, w skin",Ambient (short),Fruit bag (LDPE) - 1 kg,,at distribution/NL Economic,875,Appel m schil gem,Fruit,Apple w skin av,Fruits,0.21399840949533,0.183791134029645,0.0108660960769192,RIVM database versie 23 september 2024
ca37b70f-f4a5-4a7a-8606-cffa0c919e1a,distribution,"Apple, wo skin | Ambient (short) | Fruit bag (LDPE) - 1 kg | at distribution/NL Economic","Apple, wo skin",Ambient (short),Fruit bag (LDPE) - 1 kg,,at distribution/NL Economic,147,Appel z schil gem,Fruit,Apple wo skin av,Fruits,0.21399840949533,0.183791134029645,0.0108660960769192,RIVM database versie 23 september 2024
f3812264-5a3c-43b4-aadc-138053043dca,distribution,Apple sauce | Ambient (long) | Food can | at distribution/NL Economic,Apple sauce,Ambient (long),Food can,,at distribution/NL Economic,179,Appelmoes blik/glas,Fruit,Apple sauce tinned,Fruits,1.55569193965216,0.265433637335949,0.0508689341133431,RIVM database versie 23 september 2024
e5d958ba-fff1-4d14-acf9-2abf3b644ca5,distribution,Apple sauce | Ambient (long) | Glass jar - 720 ml | at distribution/NL Economic,Apple sauce,Ambient (long),Glass jar - 720 ml,,at distribution/NL Economic,179,Appelmoes blik/glas,Fruit,Apple sauce tinned,Fruits,1.10058618176935,0.285617846084004,0.0195813494638117,RIVM database versie 23 september 2024
a75bf546-3c0b-42b2-bf68-f3c9b4909d85,distribution,Avocado | Ambient (short) | Not packed | at distribution/NL Economic,Avocado,Ambient (short),Not packed,,at distribution/NL Economic,689,Avocado,Fruit,Avocado,Fruits,1.05260753893971,1.36638776895524,0.162263066546822,RIVM database versie 23 september 2024
b60ccb9e-4e6f-41f4-89a3-37db3e59839e,distribution,Banana | Ambient (short) | Not packed | at distribution/NL Economic,Banana,Ambient (short),Not packed,,at distribution/NL Economic,151,Banaan,Fruit,Banana,Fruits,0.259699366715735,0.231639562792675,0.0114911874094292,RIVM database versie 23 september 2024
bad58864-538e-44a4-9525-7d77ce15df73,distribution,Lemon | Ambient (short) | Plastic net (LDPE) - 1 kg | at distribution/NL Economic,Lemon,Ambient (short),Plastic net (LDPE) - 1 kg,,at distribution/NL Economic,158,Citroen,Fruit,Lemon,Fruits,0.306580885694672,0.370869156921682,0.0335426820849322,RIVM database versie 23 september 2024
6c19e4e0-5aee-4f11-8096-4738224af156,distribution,"Dates, dried | Ambient (long) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic","Dates, dried",Ambient (long),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,181,Dadels gedroogd,Fruit,Dates dried,Fruits,1.28752935314409,1.35893168417868,1.21313288768988,RIVM database versie 23 september 2024
ff9ebaf4-fbc0-4f3d-9e3d-c12d467c2fc1,distribution,Dates | Ambient (long) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Dates,Ambient (long),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,1887,Dadels vers,Fruit,Dates fresh,Fruits,1.12473018202426,1.19243415595638,1.06430605293076,RIVM database versie 23 september 2024
99809c28-237c-466f-918c-3bc19c7f6fdf,distribution,Grapes w skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Grapes w skin,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,160,Druiven m schil gem,Fruit,Grapes w skin av,Fruits,0.291294257041557,0.490215558991536,0.0231609842576684,RIVM database versie 23 september 2024
ba89432a-ff9d-4cd1-906d-23ac760cf5d9,distribution,Fruit snack Knijpfruit/Slurpfruit | Ambient (long) | Aluminium foil laminated paper - 250 gram | at distribution/NL Economic,Fruit snack Knijpfruit/Slurpfruit,Ambient (long),Aluminium foil laminated paper - 250 gram,,at distribution/NL Economic,2875,Fruitsnack Knijpfruit/Slurpfruit,Fruit,Fruit snack Knijpfruit/Slurpfruit,Fruits,0.777583170907595,0.504317332741543,0.0431298271931437,RIVM database versie 23 september 2024
2506893d-f9c1-45a9-9a05-4514741b0d61,distribution,Kiwi | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Kiwi,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,1056,Kiwi groene,Fruit,Kiwi fruit green,Fruits,0.332909097306916,0.291657678469506,0.0743508140614464,RIVM database versie 23 september 2024
90a7c981-7677-4e4e-a2d9-85f3c2c07fdc,distribution,Coconut milk | Ambient (long) | Metal can (Aluminium) | at distribution/NL Economic,Coconut milk,Ambient (long),Metal can (Aluminium),,at distribution/NL Economic,2290,Kokosmelk,Fruit,Coconut milk,Fruits,1.11349661963305,8.22224968743467,0.0130621362212677,RIVM database versie 23 september 2024
1efd104d-3864-4e94-9590-dc3b3fc160e6,distribution,Coconut milk | Ambient (long) | Multilayer carton (UHT) - 1000 ml | at distribution/NL Economic,Coconut milk,Ambient (long),Multilayer carton (UHT) - 1000 ml,,at distribution/NL Economic,2290,Kokosmelk,Fruit,Coconut milk,Fruits,0.873129195482672,8.27943014710325,0.00264065617505251,RIVM database versie 23 september 2024
4085fa30-3b7b-4aea-83c7-d1525bef87f5,distribution,Manderins | Ambient (short) | Plastic net (LDPE) - 1 kg | at distribution/NL Economic,Manderins,Ambient (short),Plastic net (LDPE) - 1 kg,,at distribution/NL Economic,165,Mandarijn,Fruit,Manderins,Fruits,0.351408223965364,0.366020320344201,0.0913615525769095,RIVM database versie 23 september 2024
7e85c80f-273d-4d7e-8792-3b7f52f8d97a,distribution,Mango | Ambient (short) | Not packed | at distribution/NL Economic,Mango,Ambient (short),Not packed,,at distribution/NL Economic,692,Mango,Fruit,Mango,Fruits,0.875684175691606,0.914640249729005,0.088250679060635,RIVM database versie 23 september 2024
0176edc1-eb1e-47ad-ab75-9efdcf217ef2,distribution,Melon netted | Ambient (short) | Plastic net (LDPE) - 1 kg | at distribution/NL Economic,Melon netted,Ambient (short),Plastic net (LDPE) - 1 kg,,at distribution/NL Economic,166,Meloen net-,Fruit,Melon netted ,Fruits,0.408936567329704,0.507122986577468,0.0148408210998484,RIVM database versie 23 september 2024
af2ded11-569c-4a2c-830b-dab1499e63b1,distribution,Melon honeydew | Ambient (short) | Not packed | at distribution/NL Economic,Melon honeydew,Ambient (short),Not packed,,at distribution/NL Economic,1106,Meloen suiker-,Fruit,Melon honeydew,Fruits,0.385581567691001,0.505004879757675,0.0139917084934523,RIVM database versie 23 september 2024
63fce850-6a2e-4cdd-8e5d-62f0fe3a4754,distribution,Olives in brine | Ambient (long) | Food can | at distribution/NL Economic,Olives in brine,Ambient (long),Food can,,at distribution/NL Economic,3336,Olijven gem in water blik/glas,Fruit,Olives av in brine tinned/glass,Fruits,1.93846592194597,4.70685464670941,0.357293064199691,RIVM database versie 23 september 2024
1ee690ce-6894-4be5-a573-49c9086cedef,distribution,Olives in brine | Ambient (long) | Glass jar - 720 ml | at distribution/NL Economic,Olives in brine,Ambient (long),Glass jar - 720 ml,,at distribution/NL Economic,3336,Olijven gem in water blik/glas,Fruit,Olives av in brine tinned/glass,Fruits,1.48336016406317,4.72703885545746,0.32600547955016,RIVM database versie 23 september 2024
24e631d9-e97e-4b30-9c50-515dce5e4eb3,distribution,Olives tinned/glass | Ambient (long) | Glass jar - 720 ml | at distribution/NL Economic,Olives tinned/glass,Ambient (long),Glass jar - 720 ml,,at distribution/NL Economic,3336,Olijven gem in water blik/glas,Fruit,Olives av in brine tinned/glass,Fruits,1.48336016406317,4.72703885545746,0.32600547955016,RIVM database versie 23 september 2024
ff631016-86ff-43be-817a-826de5074ff2,distribution,Pear with skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Pear with skin,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,2748,Peer m schil,Fruit,Pear w skin,Fruits,0.178623212035628,0.200225254269356,0.0128485620928538,RIVM database versie 23 september 2024
cb5d068c-9eb0-4818-bddb-9647bdbb3d9e,distribution,Pear without skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Pear without skin,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,168,Peer z schil,Fruit,Pear wo skin,Fruits,0.178623212035628,0.200225254269356,0.0128485620928538,RIVM database versie 23 september 2024
27505ff7-988c-4f53-a380-e4e78e029af5,distribution,Peach w skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Peach w skin,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,5079,Perzik m schil,Fruit,Peach w skin,Fruits,0.277862453103689,0.383593706464688,0.121543337682767,RIVM database versie 23 september 2024
7a571cea-b140-43af-94c6-cf1ce48dee81,distribution,Peach wo skin | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic,Peach wo skin,Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,169,Perzik z schil,Fruit,Peach wo skin,Fruits,0.277862453103689,0.383593706464688,0.121543337682767,RIVM database versie 23 september 2024
e2c71425-b38f-430c-9656-afc7d40956aa,distribution,Orange | Ambient (short) | Plastic net (LDPE) - 1 kg | at distribution/NL Economic,Orange,Ambient (short),Plastic net (LDPE) - 1 kg,,at distribution/NL Economic,171,Sinaasappel,Fruit,Orange,Fruits,0.30974530462244,0.279768629389887,0.107905714007688,RIVM database versie 23 september 2024
bbaa4099-5f4a-422b-89f6-750b51ca4598,distribution,"Figs, dried | Ambient (long) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic","Figs, dried",Ambient (long),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,193,Vijgen gedroogd,Fruit,Figs dried,Fruits,1.87308623504797,4.91760751160537,0.646163878722429,RIVM database versie 23 september 2024
9e7e6fdd-949a-410c-85e5-8ebffb5c2e4f,distribution,"Figs, fresh | Ambient (short) | Fruit bucket (LDPE) - 1 kg | at distribution/NL Economic","Figs, fresh",Ambient (short),Fruit bucket (LDPE) - 1 kg,,at distribution/NL Economic,1010,Vijgen vers,Fruit,Figs fresh,Fruits,0.55091030921259,1.17083725290787,0.157036010749822,RIVM database versie 23 september 2024
6f6af5bc-28b4-444c-9689-da11ff726ac3,distribution,Apple turnover wo butter | Ambient (short) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Apple turnover wo butter,Ambient (short),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2560,Appelflap m bladerdeeg z roomboter,Gebak en koek,Apple turnover w puff pastry wo butter,Pastry and biscuits,1.63995532666413,2.26487409190833,0.00862338773003475,RIVM database versie 23 september 2024
ab5485d7-f5d8-4f37-ab53-e9c62e67c8e3,distribution,"Biscuit, sweet | Ambient (average) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Biscuit, sweet",Ambient (average),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,252,Biscuit,Gebak en koek,Biscuit,Pastry and biscuits,1.94636583553194,1.87203196439738,0.00613055642636039,RIVM database versie 23 september 2024
5489feab-dc30-499e-a845-fed10049362b,distribution,Biscuits averaged | Ambient (average) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic,Biscuits averaged,Ambient (average),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,252,Biscuit,Gebak en koek,Biscuit,Pastry and biscuits,1.94636583553194,1.87203196439738,0.00613055642636039,RIVM database versie 23 september 2024
5617015c-43e6-4a8b-ac27-f5dd869ca89a,distribution,"Biscuit, fruit | Ambient (average) | Plastic foil (LDPE) - 500 gram | at distribution/NL Economic","Biscuit, fruit",Ambient (average),Plastic foil (LDPE) - 500 gram,,at distribution/NL Economic,2232,Biscuit fruit-,Gebak en koek,Biscuit fruit,Pastry and biscuits,1.94721070577939,3.22508116727118,0.0283712184068209,RIVM database versie 23 september 2024
